#abgabe.csv
#Jakob
#Plangger
#12418810
group,number,duration,size
Maximumsuche,878,32500,77800
Maximumsuche,879,36000,77900
Maximumsuche,880,34100,78000
Maximumsuche,881,43800,78100
Maximumsuche,882,73700,78200
Maximumsuche,883,56200,78300
Maximumsuche,884,52500,78400
Maximumsuche,885,88700,78500
Maximumsuche,886,100300,78600
Maximumsuche,887,201200,78700
Maximumsuche,888,71200,78800
Maximumsuche,889,156600,78900
Maximumsuche,890,70000,79000
Maximumsuche,891,70900,79100
Maximumsuche,892,49800,79200
Maximumsuche,893,53000,79300
Maximumsuche,894,69300,79400
Maximumsuche,895,78900,79500
Maximumsuche,896,129000,79600
Maximumsuche,897,201200,79700
Maximumsuche,898,83800,79800
Maximumsuche,899,86400,79900
Maximumsuche,900,104600,80000
Maximumsuche,901,62900,80100
Maximumsuche,902,68900,80200
Maximumsuche,903,101400,80300
Maximumsuche,904,75500,80400
Maximumsuche,905,85600,80500
Maximumsuche,906,75900,80600
Maximumsuche,907,64900,80700
Maximumsuche,908,73900,80800
Maximumsuche,909,62400,80900
Maximumsuche,910,42300,81000
Maximumsuche,911,42900,81100
Maximumsuche,912,36400,81200
Maximumsuche,913,37600,81300
Maximumsuche,914,45200,81400
Maximumsuche,915,104900,81500
Maximumsuche,916,33600,81600
Maximumsuche,917,34300,81700
Maximumsuche,918,37100,81800
Maximumsuche,919,48700,81900
Maximumsuche,920,35800,82000
Maximumsuche,921,54500,82100
Maximumsuche,922,58300,82200
Maximumsuche,923,33600,82300
Maximumsuche,924,52500,82400
Maximumsuche,925,38800,82500
Maximumsuche,926,39200,82600
Maximumsuche,927,37200,82700
Maximumsuche,928,43700,82800
Maximumsuche,929,34700,82900
Maximumsuche,930,35000,83000
Maximumsuche,931,45600,83100
Maximumsuche,932,43200,83200
Maximumsuche,933,69600,83300
Maximumsuche,934,48900,83400
Maximumsuche,935,55500,83500
Maximumsuche,936,48500,83600
Maximumsuche,937,36900,83700
Maximumsuche,938,43400,83800
Maximumsuche,939,51800,83900
Maximumsuche,940,49900,84000
Maximumsuche,941,48700,84100
Maximumsuche,942,41300,84200
Maximumsuche,943,51900,84300
Maximumsuche,944,36100,84400
Maximumsuche,945,34000,84500
Maximumsuche,946,36200,84600
Maximumsuche,947,36300,84700
Maximumsuche,948,35900,84800
Maximumsuche,949,68000,84900
Maximumsuche,950,57700,85000
Maximumsuche,951,40900,85100
Maximumsuche,952,33500,85200
Maximumsuche,953,45300,85300
Maximumsuche,954,34900,85400
Maximumsuche,955,36400,85500
Maximumsuche,956,40700,85600
Maximumsuche,957,37300,85700
Maximumsuche,958,36800,85800
Maximumsuche,959,36500,85900
Maximumsuche,960,42500,86000
Maximumsuche,961,58500,86100
Maximumsuche,962,37800,86200
Maximumsuche,963,40200,86300
Maximumsuche,964,48300,86400
Maximumsuche,965,37200,86500
Maximumsuche,966,39400,86600
Maximumsuche,967,39000,86700
Maximumsuche,968,42200,86800
Maximumsuche,969,38900,86900
Maximumsuche,970,71800,87000
Maximumsuche,971,69200,87100
Maximumsuche,972,39500,87200
Maximumsuche,973,42900,87300
Maximumsuche,974,37300,87400
Maximumsuche,975,37200,87500
Maximumsuche,976,35500,87600
Maximumsuche,977,41100,87700
Maximumsuche,978,58300,87800
Maximumsuche,979,39300,87900
Maximumsuche,980,46700,88000
Maximumsuche,981,79900,88100
Maximumsuche,982,67900,88200
Maximumsuche,983,80900,88300
Maximumsuche,984,65000,88400
Maximumsuche,985,57600,88500
Maximumsuche,986,73400,88600
Maximumsuche,987,58000,88700
Maximumsuche,988,61300,88800
Maximumsuche,989,62000,88900
Maximumsuche,990,63500,89000
Maximumsuche,991,67000,89100
Maximumsuche,992,71500,89200
Maximumsuche,993,56700,89300
Maximumsuche,994,75300,89400
Maximumsuche,995,114000,89500
Maximumsuche,996,84700,89600
Maximumsuche,997,76100,89700
Maximumsuche,998,71800,89800
Maximumsuche,999,68700,89900
Maximumsuche,1000,50900,90000
Maximumsuche,1001,41200,90100
Maximumsuche,1002,82700,90200
Maximumsuche,1003,44800,90300
Maximumsuche,1004,40000,90400
Maximumsuche,1005,59200,90500
Maximumsuche,1006,79500,90600
Maximumsuche,1007,46100,90700
Maximumsuche,1008,59600,90800
Maximumsuche,1009,41000,90900
Maximumsuche,1010,57800,91000
Maximumsuche,1011,43100,91100
Maximumsuche,1012,42200,91200
Maximumsuche,1013,44700,91300
Maximumsuche,1014,38800,91400
Maximumsuche,1015,39600,91500
Maximumsuche,1016,42000,91600
Maximumsuche,1017,55600,91700
Maximumsuche,1018,44100,91800
Maximumsuche,1019,56500,91900
Maximumsuche,1020,43100,92000
Maximumsuche,1021,69500,92100
Maximumsuche,1022,46800,92200
Maximumsuche,1023,40900,92300
Maximumsuche,1024,44200,92400
Maximumsuche,1025,46100,92500
Maximumsuche,1026,45000,92600
Maximumsuche,1027,38100,92700
Maximumsuche,1028,60400,92800
Maximumsuche,1029,36900,92900
Maximumsuche,1030,57300,93000
Maximumsuche,1031,59000,93100
Maximumsuche,1032,37700,93200
Maximumsuche,1033,36300,93300
Maximumsuche,1034,41400,93400
Maximumsuche,1035,42800,93500
Maximumsuche,1036,40300,93600
Maximumsuche,1037,81800,93700
Maximumsuche,1038,48700,93800
Maximumsuche,1039,58200,93900
Maximumsuche,1040,65900,94000
Maximumsuche,1041,45800,94100
Maximumsuche,1042,42400,94200
Maximumsuche,1043,49900,94300
Maximumsuche,1044,58300,94400
Maximumsuche,1045,37500,94500
Maximumsuche,1046,60200,94600
Maximumsuche,1047,39700,94700
Maximumsuche,1048,41900,94800
Maximumsuche,1049,93700,94900
Maximumsuche,1050,93600,95000
Maximumsuche,1051,95400,95100
Maximumsuche,1052,46300,95200
Maximumsuche,1053,103300,95300
Maximumsuche,1054,166800,95400
Maximumsuche,1055,118700,95500
Maximumsuche,1056,159500,95600
Maximumsuche,1057,336600,95700
Maximumsuche,1058,137000,95800
Maximumsuche,1059,75700,95900
Maximumsuche,1060,172400,96000
Maximumsuche,1061,116800,96100
Maximumsuche,1062,85000,96200
Maximumsuche,1063,67600,96300
Maximumsuche,1064,137000,96400
Maximumsuche,1065,55600,96500
Maximumsuche,1066,107600,96600
Maximumsuche,1067,88800,96700
Maximumsuche,1068,142600,96800
Maximumsuche,1069,137600,96900
Maximumsuche,1070,220700,97000
Maximumsuche,1071,144800,97100
Maximumsuche,1072,118000,97200
Maximumsuche,1073,169000,97300
Maximumsuche,1074,280600,97400
Maximumsuche,1075,160700,97500
Maximumsuche,1076,261200,97600
Maximumsuche,1077,163400,97700
Maximumsuche,1078,139500,97800
Maximumsuche,1079,124000,97900
Maximumsuche,1080,123500,98000
Maximumsuche,1081,155900,98100
Maximumsuche,1082,115200,98200
Maximumsuche,1083,133200,98300
Maximumsuche,1084,251700,98400
Maximumsuche,1085,117800,98500
Maximumsuche,1086,52000,98600
Maximumsuche,1087,159700,98700
Maximumsuche,1088,61500,98800
Maximumsuche,1089,83400,98900
Maximumsuche,1090,61100,99000
Maximumsuche,1091,51800,99100
Maximumsuche,1092,57300,99200
Maximumsuche,1093,106200,99300
Maximumsuche,1094,44500,99400
Maximumsuche,1095,48600,99500
Maximumsuche,1096,41100,99600
Maximumsuche,1097,42100,99700
Maximumsuche,1098,41900,99800
Maximumsuche,1099,53600,99900
Maximumsuche,1100,63900,100000
Maximumsuche,1101,50600,100100
Maximumsuche,1102,79800,100200
Maximumsuche,1103,80900,100300
Maximumsuche,1104,100300,100400
Maximumsuche,1105,45700,100500
Maximumsuche,1106,55900,100600
Maximumsuche,1107,110900,100700
Maximumsuche,1108,91900,100800
Maximumsuche,1109,132100,100900
Maximumsuche,1110,104200,101000
Maximumsuche,1111,107400,101100
Maximumsuche,1112,81200,101200
Maximumsuche,1113,82100,101300
Maximumsuche,1114,122100,101400
Maximumsuche,1115,91000,101500
Maximumsuche,1116,72000,101600
Maximumsuche,1117,71700,101700
Maximumsuche,1118,68100,101800
Maximumsuche,1119,178800,101900
Maximumsuche,1120,83100,102000
Maximumsuche,1121,60100,102100
Maximumsuche,1122,121500,102200
Maximumsuche,1123,70200,102300
Maximumsuche,1124,66000,102400
Maximumsuche,1125,62300,102500
Maximumsuche,1126,46600,102600
Maximumsuche,1127,45400,102700
Maximumsuche,1128,80500,102800
Maximumsuche,1129,77400,102900
Maximumsuche,1130,53200,103000
Maximumsuche,1131,47200,103100
Maximumsuche,1132,46700,103200
Maximumsuche,1133,70500,103300
Maximumsuche,1134,51300,103400
Maximumsuche,1135,43500,103500
Maximumsuche,1136,46700,103600
Maximumsuche,1137,58200,103700
Maximumsuche,1138,55100,103800
Maximumsuche,1139,58100,103900
Maximumsuche,1140,96800,104000
Maximumsuche,1141,42500,104100
Maximumsuche,1142,46900,104200
Maximumsuche,1143,49300,104300
Maximumsuche,1144,42200,104400
Maximumsuche,1145,43800,104500
Maximumsuche,1146,43600,104600
Maximumsuche,1147,44200,104700
Maximumsuche,1148,75600,104800
Maximumsuche,1149,47300,104900
Maximumsuche,1150,70900,105000
Maximumsuche,1151,194800,105100
Maximumsuche,1152,52800,105200
Maximumsuche,1153,123500,105300
Maximumsuche,1154,52900,105400
Maximumsuche,1155,43100,105500
Maximumsuche,1156,42700,105600
Maximumsuche,1157,43200,105700
Maximumsuche,1158,42000,105800
Maximumsuche,1159,42900,105900
Maximumsuche,1160,43300,106000
Maximumsuche,1161,45400,106100
Maximumsuche,1162,42800,106200
Maximumsuche,1163,48300,106300
Maximumsuche,1164,53600,106400
Maximumsuche,1165,56500,106500
Maximumsuche,1166,44300,106600
Maximumsuche,1167,43700,106700
Maximumsuche,1168,46300,106800
Maximumsuche,1169,42500,106900
Maximumsuche,1170,43200,107000
Maximumsuche,1171,43800,107100
Maximumsuche,1172,42500,107200
Maximumsuche,1173,47800,107300
Maximumsuche,1174,43000,107400
Maximumsuche,1175,44100,107500
Maximumsuche,1176,45200,107600
Maximumsuche,1177,43800,107700
Maximumsuche,1178,45500,107800
Maximumsuche,1179,44300,107900
Maximumsuche,1180,44500,108000
Maximumsuche,1181,45700,108100
Maximumsuche,1182,43400,108200
Maximumsuche,1183,44700,108300
Maximumsuche,1184,43300,108400
Maximumsuche,1185,43700,108500
Maximumsuche,1186,122300,108600
Maximumsuche,1187,70500,108700
Maximumsuche,1188,107500,108800
Maximumsuche,1189,160200,108900
Maximumsuche,1190,88100,109000
Maximumsuche,1191,58800,109100
Maximumsuche,1192,54100,109200
Maximumsuche,1193,85900,109300
Maximumsuche,1194,128000,109400
Maximumsuche,1195,51400,109500
Maximumsuche,1196,80400,109600
Maximumsuche,1197,60900,109700
Maximumsuche,1198,67700,109800
Maximumsuche,1199,89700,109900
Maximumsuche,1200,100700,110000
Maximumsuche,1201,74900,110100
Maximumsuche,1202,74600,110200
Maximumsuche,1203,105700,110300
Maximumsuche,1204,88700,110400
Maximumsuche,1205,94400,110500
Maximumsuche,1206,148200,110600
Maximumsuche,1207,86600,110700
Maximumsuche,1208,140100,110800
Maximumsuche,1209,89800,110900
Maximumsuche,1210,62000,111000
Maximumsuche,1211,58900,111100
Maximumsuche,1212,93100,111200
Maximumsuche,1213,70000,111300
Maximumsuche,1214,56100,111400
Maximumsuche,1215,62500,111500
Maximumsuche,1216,48300,111600
Maximumsuche,1217,59400,111700
Maximumsuche,1218,50800,111800
Maximumsuche,1219,54200,111900
Maximumsuche,1220,61900,112000
Maximumsuche,1221,49900,112100
Maximumsuche,1222,47900,112200
Maximumsuche,1223,51300,112300
Maximumsuche,1224,47300,112400
Maximumsuche,1225,52200,112500
Maximumsuche,1226,54200,112600
Maximumsuche,1227,46700,112700
Maximumsuche,1228,48300,112800
Maximumsuche,1229,137300,112900
Maximumsuche,1230,115000,113000
Maximumsuche,1231,140400,113100
Maximumsuche,1232,96300,113200
Maximumsuche,1233,125600,113300
Maximumsuche,1234,117000,113400
Maximumsuche,1235,106000,113500
Maximumsuche,1236,110300,113600
Maximumsuche,1237,86800,113700
Maximumsuche,1238,112400,113800
Maximumsuche,1239,79900,113900
Maximumsuche,1240,46500,114000
Maximumsuche,1241,47500,114100
Maximumsuche,1242,48400,114200
Maximumsuche,1243,45300,114300
Maximumsuche,1244,46000,114400
Maximumsuche,1245,46900,114500
Maximumsuche,1246,46400,114600
Maximumsuche,1247,51200,114700
Maximumsuche,1248,48400,114800
Maximumsuche,1249,47600,114900
Maximumsuche,1250,48000,115000
Maximumsuche,1251,48900,115100
Maximumsuche,1252,134700,115200
Maximumsuche,1253,81700,115300
Maximumsuche,1254,60300,115400
Maximumsuche,1255,52500,115500
Maximumsuche,1256,55100,115600
Maximumsuche,1257,84900,115700
Maximumsuche,1258,90100,115800
Maximumsuche,1259,76500,115900
Maximumsuche,1260,93200,116000
Maximumsuche,1261,83500,116100
Maximumsuche,1262,90100,116200
Maximumsuche,1263,191200,116300
Maximumsuche,1264,170800,116400
Maximumsuche,1265,78900,116500
Maximumsuche,1266,90800,116600
Maximumsuche,1267,96500,116700
Maximumsuche,1268,94800,116800
Maximumsuche,1269,117600,116900
Maximumsuche,1270,153500,117000
Maximumsuche,1271,103100,117100
Maximumsuche,1272,184400,117200
Maximumsuche,1273,53000,117300
Maximumsuche,1274,224400,117400
Maximumsuche,1275,65400,117500
Maximumsuche,1276,60400,117600
Maximumsuche,1277,53500,117700
Maximumsuche,1278,88300,117800
Maximumsuche,1279,52800,117900
Maximumsuche,1280,108000,118000
Maximumsuche,1281,83400,118100
Maximumsuche,1282,69300,118200
Maximumsuche,1283,91300,118300
Maximumsuche,1284,75500,118400
Maximumsuche,1285,180000,118500
Maximumsuche,1286,119100,118600
Maximumsuche,1287,208900,118700
Maximumsuche,1288,184400,118800
Maximumsuche,1289,185100,118900
Maximumsuche,1290,250300,119000
Maximumsuche,1291,199100,119100
Maximumsuche,1292,159500,119200
Maximumsuche,1293,212300,119300
Maximumsuche,1294,167500,119400
Maximumsuche,1295,128500,119500
Maximumsuche,1296,300300,119600
Maximumsuche,1297,97100,119700
Maximumsuche,1298,96300,119800
Maximumsuche,1299,125500,119900
Maximumsuche,1300,178200,120000
Maximumsuche,1301,98400,120100
Maximumsuche,1302,126500,120200
Maximumsuche,1303,198000,120300
Maximumsuche,1304,208400,120400
Maximumsuche,1305,53200,120500
Maximumsuche,1306,89300,120600
Maximumsuche,1307,207200,120700
Maximumsuche,1308,57800,120800
Maximumsuche,1309,61500,120900
Maximumsuche,1310,62300,121000
Maximumsuche,1311,50200,121100
Maximumsuche,1312,50000,121200
Maximumsuche,1313,49100,121300
Maximumsuche,1314,48500,121400
Maximumsuche,1315,49800,121500
Maximumsuche,1316,49900,121600
Maximumsuche,1317,55200,121700
Maximumsuche,1318,50800,121800
Maximumsuche,1319,53300,121900
Maximumsuche,1320,79400,122000
Maximumsuche,1321,95600,122100
Maximumsuche,1322,52800,122200
Maximumsuche,1323,78800,122300
Maximumsuche,1324,83000,122400
Maximumsuche,1325,58200,122500
Maximumsuche,1326,57800,122600
Maximumsuche,1327,54600,122700
Maximumsuche,1328,54400,122800
Maximumsuche,1329,57100,122900
Maximumsuche,1330,54800,123000
Maximumsuche,1331,52400,123100
Maximumsuche,1332,52900,123200
Maximumsuche,1333,52300,123300
Maximumsuche,1334,51000,123400
Maximumsuche,1335,54300,123500
Maximumsuche,1336,54500,123600
Maximumsuche,1337,57600,123700
Maximumsuche,1338,102200,123800
Maximumsuche,1339,80700,123900
Maximumsuche,1340,66600,124000
Maximumsuche,1341,55400,124100
Maximumsuche,1342,50700,124200
Maximumsuche,1343,54400,124300
Maximumsuche,1344,60700,124400
Maximumsuche,1345,51000,124500
Maximumsuche,1346,53600,124600
Maximumsuche,1347,58800,124700
Maximumsuche,1348,56500,124800
Maximumsuche,1349,62600,124900
Maximumsuche,1350,51500,125000
Maximumsuche,1351,52900,125100
Maximumsuche,1352,58100,125200
Maximumsuche,1353,59000,125300
Maximumsuche,1354,65700,125400
Maximumsuche,1355,56900,125500
Maximumsuche,1356,99300,125600
Maximumsuche,1357,79100,125700
Maximumsuche,1358,100700,125800
Maximumsuche,1359,110600,125900
Maximumsuche,1360,68000,126000
Maximumsuche,1361,231600,126100
Maximumsuche,1362,112400,126200
Maximumsuche,1363,83600,126300
Maximumsuche,1364,73400,126400
Maximumsuche,1365,52200,126500
Maximumsuche,1366,53700,126600
Maximumsuche,1367,52700,126700
Maximumsuche,1368,51900,126800
Maximumsuche,1369,53500,126900
Maximumsuche,1370,53700,127000
Maximumsuche,1371,53600,127100
Maximumsuche,1372,54600,127200
Maximumsuche,1373,53500,127300
Maximumsuche,1374,55700,127400
Maximumsuche,1375,55200,127500
Maximumsuche,1376,54900,127600
Maximumsuche,1377,67500,127700
Maximumsuche,1378,54400,127800
Maximumsuche,1379,55900,127900
Maximumsuche,1380,53100,128000
Maximumsuche,1381,55500,128100
Maximumsuche,1382,53700,128200
Maximumsuche,1383,143300,128300
Maximumsuche,1384,130700,128400
Maximumsuche,1385,140000,128500
Maximumsuche,1386,63600,128600
Maximumsuche,1387,60800,128700
Maximumsuche,1388,66300,128800
Maximumsuche,1389,54800,128900
Maximumsuche,1390,67100,129000
Maximumsuche,1391,60000,129100
Maximumsuche,1392,75100,129200
Maximumsuche,1393,60700,129300
Maximumsuche,1394,53500,129400
Maximumsuche,1395,52300,129500
Maximumsuche,1396,51600,129600
Maximumsuche,1397,64800,129700
Maximumsuche,1398,55800,129800
Maximumsuche,1399,57300,129900
Maximumsuche,1400,51700,130000
Maximumsuche,1401,59900,130100
Maximumsuche,1402,53900,130200
Maximumsuche,1403,162700,130300
Maximumsuche,1404,97500,130400
Maximumsuche,1405,129900,130500
Maximumsuche,1406,168200,130600
Maximumsuche,1407,91600,130700
Maximumsuche,1408,97100,130800
Maximumsuche,1409,164300,130900
Maximumsuche,1410,141500,131000
Maximumsuche,1411,157100,131100
Maximumsuche,1412,115300,131200
Maximumsuche,1413,99600,131300
Maximumsuche,1414,202500,131400
Maximumsuche,1415,203600,131500
Maximumsuche,1416,300700,131600
Maximumsuche,1417,91600,131700
Maximumsuche,1418,109400,131800
Maximumsuche,1419,73600,131900
Maximumsuche,1420,140000,132000
Maximumsuche,1421,163600,132100
Maximumsuche,1422,98900,132200
Maximumsuche,1423,107900,132300
Maximumsuche,1424,86600,132400
Maximumsuche,1425,68200,132500
Maximumsuche,1426,60400,132600
Maximumsuche,1427,61100,132700
Maximumsuche,1428,103100,132800
Maximumsuche,1429,64400,132900
Maximumsuche,1430,60300,133000
Maximumsuche,1431,65300,133100
Maximumsuche,1432,75300,133200
Maximumsuche,1433,85500,133300
Maximumsuche,1434,149900,133400
Maximumsuche,1435,58700,133500
Maximumsuche,1436,67000,133600
Maximumsuche,1437,93500,133700
Maximumsuche,1438,109700,133800
Maximumsuche,1439,99400,133900
Maximumsuche,1440,152600,134000
Maximumsuche,1441,123600,134100
Maximumsuche,1442,203800,134200
Maximumsuche,1443,138000,134300
Maximumsuche,1444,60100,134400
Maximumsuche,1445,77900,134500
Maximumsuche,1446,60000,134600
Maximumsuche,1447,119500,134700
Maximumsuche,1448,74300,134800
Maximumsuche,1449,58500,134900
Maximumsuche,1450,56300,135000
Maximumsuche,1451,61700,135100
Maximumsuche,1452,60100,135200
Maximumsuche,1453,79900,135300
Maximumsuche,1454,109900,135400
Maximumsuche,1455,107600,135500
Maximumsuche,1456,59900,135600
Maximumsuche,1457,61300,135700
Maximumsuche,1458,62900,135800
Maximumsuche,1459,69500,135900
Maximumsuche,1460,60900,136000
Maximumsuche,1461,69400,136100
Maximumsuche,1462,80900,136200
Maximumsuche,1463,58200,136300
Maximumsuche,1464,59400,136400
Maximumsuche,1465,66800,136500
Maximumsuche,1466,64200,136600
Maximumsuche,1467,60200,136700
Maximumsuche,1468,83100,136800
Maximumsuche,1469,71300,136900
Maximumsuche,1470,64700,137000
Maximumsuche,1471,66600,137100
Maximumsuche,1472,63300,137200
Maximumsuche,1473,188000,137300
Maximumsuche,1474,182500,137400
Maximumsuche,1475,271200,137500
Maximumsuche,1476,264800,137600
Maximumsuche,1477,86000,137700
Maximumsuche,1478,84600,137800
Maximumsuche,1479,169100,137900
Maximumsuche,1480,99400,138000
Maximumsuche,1481,81800,138100
Maximumsuche,1482,93400,138200
Maximumsuche,1483,68600,138300
Maximumsuche,1484,282000,138400
Maximumsuche,1485,162800,138500
Maximumsuche,1486,276400,138600
Maximumsuche,1487,261000,138700
Maximumsuche,1488,234800,138800
Maximumsuche,1489,189500,138900
Maximumsuche,1490,202700,139000
Maximumsuche,1491,209900,139100
Maximumsuche,1492,141700,139200
Maximumsuche,1493,186900,139300
Maximumsuche,1494,154000,139400
Maximumsuche,1495,142800,139500
Maximumsuche,1496,226300,139600
Maximumsuche,1497,180500,139700
Maximumsuche,1498,120400,139800
Maximumsuche,1499,166400,139900
Maximumsuche,1500,160600,140000
Maximumsuche,1501,196200,140100
Maximumsuche,1502,225200,140200
Maximumsuche,1503,66300,140300
Maximumsuche,1504,72700,140400
Maximumsuche,1505,77400,140500
Maximumsuche,1506,74700,140600
Maximumsuche,1507,59700,140700
Maximumsuche,1508,237800,140800
Maximumsuche,1509,175600,140900
Maximumsuche,1510,275500,141000
Maximumsuche,1511,138800,141100
Maximumsuche,1512,90200,141200
Maximumsuche,1513,100800,141300
Maximumsuche,1514,181100,141400
Maximumsuche,1515,175700,141500
Maximumsuche,1516,198500,141600
Maximumsuche,1517,140100,141700
Maximumsuche,1518,221700,141800
Maximumsuche,1519,97400,141900
Maximumsuche,1520,138000,142000
Maximumsuche,1521,108700,142100
Maximumsuche,1522,148400,142200
Maximumsuche,1523,201700,142300
Maximumsuche,1524,126300,142400
Maximumsuche,1525,172700,142500
Maximumsuche,1526,112300,142600
Maximumsuche,1527,77500,142700
Maximumsuche,1528,95500,142800
Maximumsuche,1529,67400,142900
Maximumsuche,1530,61700,143000
Maximumsuche,1531,74300,143100
Maximumsuche,1532,617700,143200
Maximumsuche,1533,102500,143300
Maximumsuche,1534,64000,143400
Maximumsuche,1535,147000,143500
Maximumsuche,1536,145500,143600
Maximumsuche,1537,81300,143700
Maximumsuche,1538,59800,143800
Maximumsuche,1539,176700,143900
Maximumsuche,1540,90100,144000
Maximumsuche,1541,81400,144100
Maximumsuche,1542,128700,144200
Maximumsuche,1543,143600,144300
Maximumsuche,1544,123900,144400
Maximumsuche,1545,155600,144500
Maximumsuche,1546,68500,144600
Maximumsuche,1547,128900,144700
Maximumsuche,1548,98000,144800
Maximumsuche,1549,100000,144900
Maximumsuche,1550,86800,145000
Maximumsuche,1551,62400,145100
Maximumsuche,1552,66600,145200
Maximumsuche,1553,68800,145300
Maximumsuche,1554,60700,145400
Maximumsuche,1555,64800,145500
Maximumsuche,1556,64400,145600
Maximumsuche,1557,72900,145700
Maximumsuche,1558,63900,145800
Maximumsuche,1559,100300,145900
Maximumsuche,1560,158100,146000
Maximumsuche,1561,135800,146100
Maximumsuche,1562,61200,146200
Maximumsuche,1563,90800,146300
Maximumsuche,1564,151000,146400
Maximumsuche,1565,137000,146500
Maximumsuche,1566,150900,146600
Maximumsuche,1567,192500,146700
Maximumsuche,1568,200900,146800
Maximumsuche,1569,193800,146900
Maximumsuche,1570,169700,147000
Maximumsuche,1571,88800,147100
Maximumsuche,1572,125900,147200
Maximumsuche,1573,85300,147300
Maximumsuche,1574,75200,147400
Maximumsuche,1575,75900,147500
Maximumsuche,1576,70400,147600
Maximumsuche,1577,205800,147700
Maximumsuche,1578,118800,147800
Maximumsuche,1579,67600,147900
Maximumsuche,1580,73500,148000
Maximumsuche,1581,69900,148100
Maximumsuche,1582,65100,148200
Maximumsuche,1583,61400,148300
Maximumsuche,1584,60000,148400
Maximumsuche,1585,65600,148500
Maximumsuche,1586,63400,148600
Maximumsuche,1587,86400,148700
Maximumsuche,1588,73600,148800
Maximumsuche,1589,69300,148900
Maximumsuche,1590,65000,149000
Maximumsuche,1591,62200,149100
Maximumsuche,1592,63500,149200
Maximumsuche,1593,76000,149300
Maximumsuche,1594,67000,149400
Maximumsuche,1595,63100,149500
Maximumsuche,1596,64700,149600
Maximumsuche,1597,81900,149700
Maximumsuche,1598,217900,149800
Maximumsuche,1599,171100,149900
Maximumsuche,1600,147700,150000
Maximumsuche,1601,132700,150100
Maximumsuche,1602,143100,150200
Maximumsuche,1603,171400,150300
Maximumsuche,1604,152100,150400
Maximumsuche,1605,110600,150500
Maximumsuche,1606,124700,150600
Maximumsuche,1607,123800,150700
Maximumsuche,1608,168800,150800
Maximumsuche,1609,239300,150900
Maximumsuche,1610,172500,151000
Maximumsuche,1611,146400,151100
Maximumsuche,1612,95100,151200
Maximumsuche,1613,68100,151300
Maximumsuche,1614,67200,151400
Maximumsuche,1615,75300,151500
Maximumsuche,1616,76100,151600
Maximumsuche,1617,119400,151700
Maximumsuche,1618,119100,151800
Maximumsuche,1619,146600,151900
Maximumsuche,1620,89200,152000
Maximumsuche,1621,89100,152100
Maximumsuche,1622,94000,152200
Maximumsuche,1623,79000,152300
Maximumsuche,1624,164900,152400
Maximumsuche,1625,76700,152500
Maximumsuche,1626,84100,152600
Maximumsuche,1627,90300,152700
Maximumsuche,1628,78300,152800
Maximumsuche,1629,77600,152900
Maximumsuche,1630,90200,153000
Maximumsuche,1631,88200,153100
Maximumsuche,1632,65900,153200
Maximumsuche,1633,95300,153300
Maximumsuche,1634,117700,153400
Maximumsuche,1635,78900,153500
Maximumsuche,1636,70800,153600
Maximumsuche,1637,101400,153700
Maximumsuche,1638,86500,153800
Maximumsuche,1639,240500,153900
Maximumsuche,1640,167600,154000
Maximumsuche,1641,139300,154100
Maximumsuche,1642,196300,154200
Maximumsuche,1643,135800,154300
Maximumsuche,1644,117200,154400
Maximumsuche,1645,149900,154500
Maximumsuche,1646,85300,154600
Maximumsuche,1647,139800,154700
Maximumsuche,1648,110700,154800
Maximumsuche,1649,107600,154900
Maximumsuche,1650,117200,155000
Maximumsuche,1651,134000,155100
Maximumsuche,1652,171400,155200
Maximumsuche,1653,134900,155300
Maximumsuche,1654,117100,155400
Maximumsuche,1655,137600,155500
Maximumsuche,1656,155600,155600
Maximumsuche,1657,77000,155700
Maximumsuche,1658,86600,155800
Maximumsuche,1659,72500,155900
Maximumsuche,1660,130600,156000
Maximumsuche,1661,109800,156100
Maximumsuche,1662,87800,156200
Maximumsuche,1663,130200,156300
Maximumsuche,1664,71800,156400
Maximumsuche,1665,69200,156500
Maximumsuche,1666,126900,156600
Maximumsuche,1667,408600,156700
Maximumsuche,1668,257600,156800
Maximumsuche,1669,242400,156900
Maximumsuche,1670,104900,157000
Maximumsuche,1671,241100,157100
Maximumsuche,1672,179100,157200
Maximumsuche,1673,122100,157300
Maximumsuche,1674,173300,157400
Maximumsuche,1675,339100,157500
Maximumsuche,1676,299600,157600
Maximumsuche,1677,272400,157700
Maximumsuche,1678,243600,157800
Maximumsuche,1679,116600,157900
Maximumsuche,1680,110900,158000
Maximumsuche,1681,88300,158100
Maximumsuche,1682,174500,158200
Maximumsuche,1683,203300,158300
Maximumsuche,1684,94400,158400
Maximumsuche,1685,72600,158500
Maximumsuche,1686,79100,158600
Maximumsuche,1687,165600,158700
Maximumsuche,1688,232200,158800
Maximumsuche,1689,184800,158900
Maximumsuche,1690,112200,159000
Maximumsuche,1691,68900,159100
Maximumsuche,1692,71500,159200
Maximumsuche,1693,74800,159300
Maximumsuche,1694,79900,159400
Maximumsuche,1695,88800,159500
Maximumsuche,1696,65700,159600
Maximumsuche,1697,190100,159700
Maximumsuche,1698,81800,159800
Maximumsuche,1699,71800,159900
Maximumsuche,1700,216800,160000
Maximumsuche,1701,206400,160100
Maximumsuche,1702,151700,160200
Maximumsuche,1703,182300,160300
Maximumsuche,1704,215600,160400
Maximumsuche,1705,127100,160500
